,ratio,trial,nu,val-acc,val-f,test-acc,test-f
2015-06-30 05:55:44.968266,0.0,24.0,0.75,0.6893203883495146,0.619047619047619,0.6538461538461539,0.47058823529411764
2015-06-30 05:55:46.189081,0.0,24.0,0.66875,0.7281553398058253,0.6818181818181818,0.6826923076923077,0.5352112676056339
2015-06-30 05:55:46.927881,0.0,24.0,0.5875,0.7281553398058253,0.6956521739130435,0.6730769230769231,0.5405405405405406
2015-06-30 05:55:47.663634,0.0,24.0,0.50625,0.42718446601941745,0.33707865168539325,0.36538461538461536,0.25000000000000006
2015-06-30 05:55:48.332661,0.0,24.0,0.425,0.3883495145631068,0.2588235294117647,0.33653846153846156,0.22471910112359553
2015-06-30 05:55:49.103565,0.0,24.0,0.34375,0.3786407766990291,0.2888888888888889,0.3173076923076923,0.23655913978494622
2015-06-30 05:55:50.033480,0.0,24.0,0.26249999999999996,0.36893203883495146,0.3157894736842105,0.3076923076923077,0.2653061224489796
2015-06-30 05:55:50.976501,0.0,24.0,0.18125000000000002,0.3883495145631068,0.39999999999999997,0.3173076923076923,0.297029702970297
2015-06-30 05:55:51.885553,0.0,24.0,0.1,0.3883495145631068,0.39999999999999997,0.28846153846153844,0.27450980392156865
2015-06-30 05:55:52.473662,0.0,25.0,0.75,0.6796116504854369,0.37735849056603776,0.5865384615384616,0.31746031746031744
2015-06-30 05:55:53.442154,0.0,25.0,0.66875,0.7281553398058253,0.6315789473684211,0.6923076923076923,0.627906976744186
2015-06-30 05:55:54.195374,0.0,25.0,0.5875,0.30097087378640774,0.1627906976744186,0.4423076923076923,0.3695652173913044
2015-06-30 05:55:54.971553,0.0,25.0,0.50625,0.2815533980582524,0.13953488372093023,0.4519230769230769,0.4
2015-06-30 05:55:55.739857,0.0,25.0,0.425,0.32038834951456313,0.18604651162790697,0.4326923076923077,0.39175257731958757
2015-06-30 05:55:56.726988,0.0,25.0,0.34375,0.30097087378640774,0.18181818181818182,0.4230769230769231,0.3877551020408163
2015-06-30 05:55:57.678521,0.0,25.0,0.26249999999999996,0.2912621359223301,0.16091954022988506,0.40384615384615385,0.36734693877551017
2015-06-30 05:55:58.811375,0.0,25.0,0.18125000000000002,0.33980582524271846,0.15,0.4230769230769231,0.36170212765957444
2015-06-30 05:55:59.603356,0.0,25.0,0.1,0.42718446601941745,0.33707865168539325,0.41346153846153844,0.39603960396039606
2015-06-30 05:56:00.432260,0.0,26.0,0.75,0.6601941747572816,0.5679012345679013,0.7115384615384616,0.5714285714285714
2015-06-30 05:56:01.645641,0.0,26.0,0.66875,0.6407766990291263,0.54320987654321,0.7019230769230769,0.5373134328358209
2015-06-30 05:56:02.581266,0.0,26.0,0.5875,0.6504854368932039,0.5609756097560975,0.6826923076923077,0.5217391304347827
2015-06-30 05:56:03.493288,0.0,26.0,0.50625,0.6504854368932039,0.5714285714285715,0.6923076923076923,0.5428571428571428
2015-06-30 05:56:04.158072,0.0,26.0,0.425,0.3883495145631068,0.36363636363636365,0.47115384615384615,0.3820224719101124
2015-06-30 05:56:04.967497,0.0,26.0,0.34375,0.3592233009708738,0.3653846153846154,0.4423076923076923,0.3829787234042553
2015-06-30 05:56:05.798416,0.0,26.0,0.26249999999999996,0.34951456310679613,0.34951456310679613,0.46153846153846156,0.37777777777777777
2015-06-30 05:56:06.751322,0.0,26.0,0.18125000000000002,0.34951456310679613,0.38532110091743116,0.4519230769230769,0.4
2015-06-30 05:56:07.551962,0.0,26.0,0.1,0.36893203883495146,0.3925233644859813,0.47115384615384615,0.40860215053763443
2015-06-30 05:56:08.272445,0.0,27.0,0.75,0.6699029126213593,0.48484848484848486,0.7115384615384616,0.6341463414634146
2015-06-30 05:56:09.827398,0.0,27.0,0.66875,0.6796116504854369,0.47619047619047616,0.7211538461538461,0.6506024096385542
2015-06-30 05:56:10.693083,0.0,27.0,0.5875,0.6601941747572816,0.46153846153846156,0.7019230769230769,0.6265060240963856
2015-06-30 05:56:11.467904,0.0,27.0,0.50625,0.6893203883495146,0.5151515151515151,0.7307692307692307,0.65
2015-06-30 05:56:12.096812,0.0,27.0,0.425,0.2815533980582524,0.2127659574468085,0.28846153846153844,0.26
2015-06-30 05:56:12.986422,0.0,27.0,0.34375,0.30097087378640774,0.25,0.27884615384615385,0.2857142857142857
2015-06-30 05:56:13.961421,0.0,27.0,0.26249999999999996,0.27184466019417475,0.24242424242424238,0.27884615384615385,0.2857142857142857
2015-06-30 05:56:14.884966,0.0,27.0,0.18125000000000002,0.2815533980582524,0.22916666666666669,0.2980769230769231,0.3177570093457944
2015-06-30 05:56:15.684553,0.0,27.0,0.1,0.3106796116504854,0.23655913978494622,0.27884615384615385,0.2857142857142857
2015-06-30 05:56:16.413485,0.0,28.0,0.75,0.7184466019417476,0.5915492957746479,0.6442307692307693,0.5432098765432098
2015-06-30 05:56:17.966879,0.0,28.0,0.66875,0.6893203883495146,0.5555555555555556,0.6442307692307693,0.5432098765432098
2015-06-30 05:56:18.789775,0.0,28.0,0.5875,0.6893203883495146,0.5675675675675675,0.6538461538461539,0.5609756097560975
2015-06-30 05:56:19.556164,0.0,28.0,0.50625,0.7378640776699029,0.64,0.6538461538461539,0.5813953488372093
2015-06-30 05:56:20.310164,0.0,28.0,0.425,0.7281553398058253,0.6216216216216217,0.6634615384615384,0.5977011494252873
2015-06-30 05:56:21.128347,0.0,28.0,0.34375,0.7378640776699029,0.6493506493506495,0.6346153846153846,0.5476190476190476
2015-06-30 05:56:22.045814,0.0,28.0,0.26249999999999996,0.3592233009708738,0.31249999999999994,0.3557692307692308,0.27956989247311825
2015-06-30 05:56:23.009787,0.0,28.0,0.18125000000000002,0.36893203883495146,0.3010752688172043,0.38461538461538464,0.3333333333333333
2015-06-30 05:56:23.863903,0.0,28.0,0.1,0.39805825242718446,0.29545454545454547,0.41346153846153844,0.32967032967032966
2015-06-30 05:56:24.619814,0.0,29.0,0.75,0.6796116504854369,0.5925925925925926,0.6730769230769231,0.575
2015-06-30 05:56:26.003853,0.0,29.0,0.66875,0.7281553398058253,0.65,0.6730769230769231,0.5853658536585367
2015-06-30 05:56:26.750101,0.0,29.0,0.5875,0.7378640776699029,0.6666666666666665,0.6730769230769231,0.5853658536585367
2015-06-30 05:56:27.498038,0.0,29.0,0.50625,0.7087378640776699,0.6428571428571429,0.6730769230769231,0.5853658536585367
2015-06-30 05:56:28.141935,0.0,29.0,0.425,0.7281553398058253,0.6818181818181818,0.6923076923076923,0.619047619047619
2015-06-30 05:56:29.072277,0.0,29.0,0.34375,0.3592233009708738,0.3125,0.41346153846153844,0.3711340206185567
2015-06-30 05:56:30.019566,0.0,29.0,0.26249999999999996,0.34951456310679613,0.2795698924731182,0.3942307692307692,0.3636363636363636
2015-06-30 05:56:31.066797,0.0,29.0,0.18125000000000002,0.3883495145631068,0.3762376237623763,0.40384615384615385,0.36734693877551017
2015-06-30 05:56:31.878469,0.0,29.0,0.1,0.39805825242718446,0.36734693877551017,0.3942307692307692,0.3505154639175258
2015-06-30 05:56:32.521739,0.03,0.0,0.75,0.6990291262135923,0.6593406593406593,0.6153846153846154,0.5652173913043479
2015-06-30 05:56:33.667882,0.03,0.0,0.66875,0.6990291262135923,0.651685393258427,0.6730769230769231,0.6046511627906976
2015-06-30 05:56:34.419718,0.03,0.0,0.5875,0.7475728155339806,0.7045454545454546,0.6634615384615384,0.5977011494252873
2015-06-30 05:56:35.138833,0.03,0.0,0.50625,0.7378640776699029,0.674698795180723,0.6923076923076923,0.6190476190476191
2015-06-30 05:56:35.852347,0.03,0.0,0.425,0.7184466019417476,0.6506024096385543,0.6923076923076923,0.6190476190476191
2015-06-30 05:56:36.696324,0.03,0.0,0.34375,0.7087378640776699,0.625,0.6730769230769231,0.5853658536585366
2015-06-30 05:56:37.638423,0.03,0.0,0.26249999999999996,0.6504854368932039,0.5909090909090909,0.6634615384615384,0.5977011494252873
2015-06-30 05:56:38.494653,0.03,0.0,0.18125000000000002,0.6407766990291263,0.5842696629213483,0.6538461538461539,0.5813953488372093
2015-06-30 05:56:39.469137,0.03,0.0,0.1,0.6310679611650486,0.5957446808510638,0.625,0.5806451612903226
2015-06-30 05:56:40.167814,0.03,1.0,0.75,0.5728155339805825,0.15384615384615383,0.5576923076923077,0.0
2015-06-30 05:56:41.355606,0.03,1.0,0.66875,0.6019417475728155,0.40579710144927533,0.5288461538461539,0.26865671641791045
2015-06-30 05:56:42.307667,0.03,1.0,0.5875,0.5922330097087378,0.4166666666666667,0.5961538461538461,0.41666666666666663
2015-06-30 05:56:43.078591,0.03,1.0,0.50625,0.6116504854368932,0.5,0.5961538461538461,0.475
2015-06-30 05:56:43.939982,0.03,1.0,0.425,0.6019417475728155,0.49382716049382713,0.6153846153846154,0.5121951219512195
2015-06-30 05:56:44.748356,0.03,1.0,0.34375,0.6116504854368932,0.5,0.6153846153846154,0.5121951219512195
2015-06-30 05:56:45.598354,0.03,1.0,0.26249999999999996,0.6213592233009708,0.5517241379310344,0.5769230769230769,0.48837209302325585
2015-06-30 05:56:46.582106,0.03,1.0,0.18125000000000002,0.5436893203883495,0.4835164835164835,0.5288461538461539,0.3950617283950617
2015-06-30 05:56:47.385351,0.03,1.0,0.1,0.47572815533980584,0.42553191489361697,0.5192307692307693,0.4186046511627907
2015-06-30 05:56:48.285103,0.03,2.0,0.75,0.6504854368932039,0.4999999999999999,0.7115384615384616,0.5588235294117647
2015-06-30 05:56:49.213263,0.03,2.0,0.66875,0.6601941747572816,0.5205479452054794,0.6826923076923077,0.5352112676056339
2015-06-30 05:56:49.954873,0.03,2.0,0.5875,0.6504854368932039,0.55,0.6346153846153846,0.5128205128205129
2015-06-30 05:56:50.713670,0.03,2.0,0.50625,0.6407766990291263,0.5542168674698795,0.6346153846153846,0.5128205128205129
2015-06-30 05:56:51.435349,0.03,2.0,0.425,0.6116504854368932,0.5348837209302325,0.6730769230769231,0.5526315789473685
2015-06-30 05:56:52.316829,0.03,2.0,0.34375,0.5825242718446602,0.5057471264367817,0.5961538461538461,0.4878048780487805
2015-06-30 05:56:53.109203,0.03,2.0,0.26249999999999996,0.6019417475728155,0.5591397849462365,0.5384615384615384,0.48936170212765956
2015-06-30 05:56:54.036236,0.03,2.0,0.18125000000000002,0.6116504854368932,0.574468085106383,0.5769230769230769,0.5111111111111111
2015-06-30 05:56:54.982043,0.03,2.0,0.1,0.6601941747572816,0.6391752577319586,0.6057692307692307,0.5393258426966293
2015-06-30 05:56:55.877920,0.03,3.0,0.75,0.7572815533980582,0.6753246753246753,0.6923076923076923,0.5789473684210527
2015-06-30 05:56:57.239588,0.03,3.0,0.66875,0.7669902912621359,0.7,0.6826923076923077,0.5925925925925927
2015-06-30 05:56:58.128226,0.03,3.0,0.5875,0.7864077669902912,0.725,0.7019230769230769,0.6265060240963854
2015-06-30 05:56:58.844579,0.03,3.0,0.50625,0.7572815533980582,0.6835443037974683,0.6923076923076923,0.5897435897435898
2015-06-30 05:56:59.748747,0.03,3.0,0.425,0.7864077669902912,0.725,0.7019230769230769,0.6265060240963854
2015-06-30 05:57:00.739792,0.03,3.0,0.34375,0.7961165048543689,0.7407407407407408,0.6730769230769231,0.5952380952380952
2015-06-30 05:57:01.610646,0.03,3.0,0.26249999999999996,0.46601941747572817,0.45544554455445546,0.41346153846153844,0.41904761904761906
2015-06-30 05:57:02.677051,0.03,3.0,0.18125000000000002,0.44660194174757284,0.44660194174757284,0.4230769230769231,0.4339622641509434
2015-06-30 05:57:03.700257,0.03,3.0,0.1,0.6504854368932039,0.6250000000000001,0.625,0.6060606060606061
2015-06-30 05:57:04.572780,0.03,4.0,0.75,0.5631067961165048,0.36619718309859156,0.7019230769230769,0.6265060240963856
2015-06-30 05:57:06.180521,0.03,4.0,0.66875,0.5631067961165048,0.3835616438356165,0.7403846153846154,0.674698795180723
2015-06-30 05:57:06.999685,0.03,4.0,0.5875,0.4368932038834951,0.3255813953488372,0.40384615384615385,0.31111111111111117
2015-06-30 05:57:07.673653,0.03,4.0,0.50625,0.4077669902912621,0.35789473684210527,0.3269230769230769,0.3137254901960784
2015-06-30 05:57:08.508259,0.03,4.0,0.425,0.39805825242718446,0.3404255319148936,0.3076923076923077,0.3076923076923077
2015-06-30 05:57:09.208734,0.03,4.0,0.34375,0.42718446601941745,0.3917525773195877,0.3076923076923077,0.3454545454545454
2015-06-30 05:57:10.311752,0.03,4.0,0.26249999999999996,0.4077669902912621,0.3440860215053763,0.3269230769230769,0.33962264150943394
2015-06-30 05:57:11.245821,0.03,4.0,0.18125000000000002,0.4368932038834951,0.3958333333333333,0.27884615384615385,0.29906542056074764
2015-06-30 05:57:12.058179,0.03,4.0,0.1,0.4368932038834951,0.3555555555555555,0.3557692307692308,0.32323232323232326
2015-06-30 05:57:12.734176,0.03,5.0,0.75,0.6990291262135923,0.5507246376811594,0.6538461538461539,0.47058823529411764
2015-06-30 05:57:13.754728,0.03,5.0,0.66875,0.7087378640776699,0.5714285714285714,0.6826923076923077,0.5822784810126581
2015-06-30 05:57:14.493962,0.03,5.0,0.5875,0.7184466019417476,0.6027397260273972,0.6826923076923077,0.547945205479452
2015-06-30 05:57:15.282270,0.03,5.0,0.50625,0.7475728155339806,0.6578947368421052,0.6730769230769231,0.5526315789473685
2015-06-30 05:57:16.068643,0.03,5.0,0.425,0.7378640776699029,0.64,0.6730769230769231,0.575
2015-06-30 05:57:16.795971,0.03,5.0,0.34375,0.6990291262135923,0.6075949367088608,0.6346153846153846,0.5581395348837208
2015-06-30 05:57:17.512724,0.03,5.0,0.26249999999999996,0.6990291262135923,0.6172839506172839,0.6346153846153846,0.5476190476190477
2015-06-30 05:57:18.422958,0.03,5.0,0.18125000000000002,0.5436893203883495,0.47191011235955055,0.5288461538461539,0.449438202247191
2015-06-30 05:57:19.220149,0.03,5.0,0.1,0.5436893203883495,0.4470588235294118,0.5096153846153846,0.4137931034482759
2015-06-30 05:57:20.078321,0.03,6.0,0.75,0.6504854368932039,0.5609756097560975,0.75,0.6749999999999999
2015-06-30 05:57:21.109263,0.03,6.0,0.66875,0.6407766990291263,0.5432098765432098,0.75,0.6666666666666666
2015-06-30 05:57:21.883878,0.03,6.0,0.5875,0.6407766990291263,0.574712643678161,0.7403846153846154,0.674698795180723
2015-06-30 05:57:22.618196,0.03,6.0,0.50625,0.6504854368932039,0.5813953488372093,0.7211538461538461,0.6419753086419754
2015-06-30 05:57:23.311922,0.03,6.0,0.425,0.6699029126213593,0.6046511627906977,0.7211538461538461,0.6506024096385543
2015-06-30 05:57:24.047929,0.03,6.0,0.34375,0.6407766990291263,0.5842696629213483,0.7115384615384616,0.6341463414634146
2015-06-30 05:57:24.682945,0.03,6.0,0.26249999999999996,0.6504854368932039,0.5714285714285714,0.7115384615384616,0.6341463414634146
2015-06-30 05:57:25.818683,0.03,6.0,0.18125000000000002,0.6893203883495146,0.6190476190476191,0.7211538461538461,0.6329113924050633
2015-06-30 05:57:26.772446,0.03,6.0,0.1,0.49514563106796117,0.3658536585365853,0.47115384615384615,0.3037974683544304
2015-06-30 05:57:27.575518,0.03,7.0,0.75,0.6213592233009708,0.5185185185185186,0.6442307692307693,0.5747126436781609
2015-06-30 05:57:28.825963,0.03,7.0,0.66875,0.6310679611650486,0.5365853658536586,0.6634615384615384,0.5977011494252873
2015-06-30 05:57:29.630911,0.03,7.0,0.5875,0.6213592233009708,0.5301204819277109,0.6923076923076923,0.6363636363636364
2015-06-30 05:57:30.298907,0.03,7.0,0.50625,0.7087378640776699,0.6052631578947368,0.7307692307692307,0.6818181818181818
2015-06-30 05:57:31.253402,0.03,7.0,0.425,0.49514563106796117,0.4583333333333333,0.40384615384615385,0.3541666666666667
2015-06-30 05:57:32.036567,0.03,7.0,0.34375,0.42718446601941745,0.3655913978494623,0.3557692307692308,0.3092783505154639
2015-06-30 05:57:32.868205,0.03,7.0,0.26249999999999996,0.4174757281553398,0.3617021276595745,0.3557692307692308,0.3092783505154639
2015-06-30 05:57:33.863262,0.03,7.0,0.18125000000000002,0.6213592233009708,0.5979381443298969,0.6634615384615384,0.6464646464646464
2015-06-30 05:57:34.829198,0.03,7.0,0.1,0.5436893203883495,0.38961038961038963,0.5288461538461539,0.42352941176470593
2015-06-30 05:57:35.843947,0.03,8.0,0.75,0.6601941747572816,0.38596491228070173,0.7211538461538461,0.5797101449275363
2015-06-30 05:57:37.219851,0.03,8.0,0.66875,0.7281553398058253,0.5757575757575758,0.7307692307692307,0.6499999999999999
2015-06-30 05:57:38.120788,0.03,8.0,0.5875,0.7184466019417476,0.5671641791044776,0.7403846153846154,0.6666666666666666
2015-06-30 05:57:39.129209,0.03,8.0,0.50625,0.7087378640776699,0.5454545454545455,0.75,0.6666666666666666
2015-06-30 05:57:40.188280,0.03,8.0,0.425,0.7378640776699029,0.6197183098591549,0.7307692307692307,0.6499999999999999
2015-06-30 05:57:41.345618,0.03,8.0,0.34375,0.7378640776699029,0.6301369863013699,0.7403846153846154,0.6666666666666666
2015-06-30 05:57:42.359268,0.03,8.0,0.26249999999999996,0.7184466019417476,0.6233766233766234,0.75,0.6904761904761904
2015-06-30 05:57:43.286248,0.03,8.0,0.18125000000000002,0.6504854368932039,0.5263157894736842,0.7115384615384616,0.6153846153846154
2015-06-30 05:57:44.334040,0.03,8.0,0.1,0.5825242718446602,0.49411764705882355,0.5096153846153846,0.4631578947368421
2015-06-30 05:57:45.080165,0.03,9.0,0.75,0.6699029126213593,0.5,0.6923076923076923,0.6
2015-06-30 05:57:46.141941,0.03,9.0,0.66875,0.6796116504854369,0.5822784810126581,0.7211538461538461,0.6881720430107527
2015-06-30 05:57:47.214024,0.03,9.0,0.5875,0.6407766990291263,0.5542168674698796,0.7019230769230769,0.6736842105263158
2015-06-30 05:57:48.261782,0.03,9.0,0.50625,0.6407766990291263,0.5647058823529412,0.7211538461538461,0.7184466019417476
2015-06-30 05:57:49.162845,0.03,9.0,0.425,0.6116504854368932,0.574468085106383,0.6730769230769231,0.6909090909090909
2015-06-30 05:57:50.114841,0.03,9.0,0.34375,0.5922330097087378,0.5434782608695652,0.7019230769230769,0.7155963302752295
2015-06-30 05:57:51.140107,0.03,9.0,0.26249999999999996,0.5631067961165048,0.5263157894736842,0.7211538461538461,0.7238095238095237
2015-06-30 05:57:52.079240,0.03,9.0,0.18125000000000002,0.42718446601941745,0.25316455696202533,0.3557692307692308,0.1728395061728395
2015-06-30 05:57:53.093662,0.03,9.0,0.1,0.6116504854368932,0.5555555555555556,0.5576923076923077,0.5576923076923077
2015-06-30 05:57:53.855959,0.03,10.0,0.75,0.5728155339805825,0.04347826086956522,0.5384615384615384,0.0
2015-06-30 05:57:55.020742,0.03,10.0,0.66875,0.6310679611650486,0.4864864864864865,0.6923076923076923,0.627906976744186
2015-06-30 05:57:56.031087,0.03,10.0,0.5875,0.6407766990291263,0.5316455696202531,0.7019230769230769,0.6436781609195402
2015-06-30 05:57:56.936227,0.03,10.0,0.50625,0.6019417475728155,0.5287356321839081,0.7115384615384616,0.6666666666666666
2015-06-30 05:57:57.679190,0.03,10.0,0.425,0.6019417475728155,0.5060240963855421,0.6923076923076923,0.6444444444444444
2015-06-30 05:57:58.487931,0.03,10.0,0.34375,0.6019417475728155,0.5287356321839081,0.7115384615384616,0.6739130434782609
2015-06-30 05:57:59.336781,0.03,10.0,0.26249999999999996,0.5436893203883495,0.4835164835164835,0.6730769230769231,0.6304347826086956
2015-06-30 05:58:00.473484,0.03,10.0,0.18125000000000002,0.5631067961165048,0.5161290322580646,0.6826923076923077,0.6451612903225806
2015-06-30 05:58:01.250603,0.03,10.0,0.1,0.5242718446601942,0.4731182795698925,0.6634615384615384,0.6464646464646465
2015-06-30 05:58:02.080145,0.03,11.0,0.75,0.6310679611650486,0.5777777777777777,0.7019230769230769,0.6436781609195402
2015-06-30 05:58:03.832067,0.03,11.0,0.66875,0.6699029126213593,0.6136363636363636,0.7307692307692307,0.6744186046511628
2015-06-30 05:58:04.671746,0.03,11.0,0.5875,0.6699029126213593,0.6222222222222222,0.7307692307692307,0.6666666666666666
2015-06-30 05:58:05.497784,0.03,11.0,0.50625,0.6601941747572816,0.6153846153846154,0.7211538461538461,0.6506024096385542
2015-06-30 05:58:06.237540,0.03,11.0,0.425,0.39805825242718446,0.3111111111111111,0.3942307692307692,0.22222222222222227
2015-06-30 05:58:07.092679,0.03,11.0,0.34375,0.4368932038834951,0.40816326530612246,0.3942307692307692,0.24096385542168675
2015-06-30 05:58:08.077468,0.03,11.0,0.26249999999999996,0.42718446601941745,0.404040404040404,0.41346153846153844,0.24691358024691357
2015-06-30 05:58:09.136226,0.03,11.0,0.18125000000000002,0.4368932038834951,0.40816326530612246,0.4230769230769231,0.23076923076923075
2015-06-30 05:58:10.307498,0.03,11.0,0.1,0.44660194174757284,0.42424242424242425,0.4519230769230769,0.3132530120481928
2015-06-30 05:58:11.356960,0.03,12.0,0.75,0.6504854368932039,0.45454545454545453,0.6634615384615384,0.5070422535211268
2015-06-30 05:58:13.952352,0.03,12.0,0.66875,0.7184466019417476,0.5671641791044776,0.6923076923076923,0.5555555555555555
2015-06-30 05:58:14.705616,0.03,12.0,0.5875,0.6893203883495146,0.5294117647058824,0.6923076923076923,0.5555555555555555
2015-06-30 05:58:15.475747,0.03,12.0,0.50625,0.6699029126213593,0.5,0.7019230769230769,0.5753424657534246
2015-06-30 05:58:16.217025,0.03,12.0,0.425,0.6601941747572816,0.5205479452054795,0.6826923076923077,0.5714285714285714
2015-06-30 05:58:17.143003,0.03,12.0,0.34375,0.6407766990291263,0.4931506849315068,0.6730769230769231,0.5750000000000001
2015-06-30 05:58:17.979280,0.03,12.0,0.26249999999999996,0.6601941747572816,0.5205479452054795,0.6730769230769231,0.6046511627906976
2015-06-30 05:58:18.887859,0.03,12.0,0.18125000000000002,0.6601941747572816,0.5783132530120482,0.6730769230769231,0.6530612244897959
2015-06-30 05:58:20.165956,0.03,12.0,0.1,0.6699029126213593,0.5853658536585366,0.6730769230769231,0.6458333333333334
2015-06-30 05:58:21.265590,0.03,13.0,0.75,0.6699029126213593,0.5853658536585367,0.6730769230769231,0.5853658536585366
2015-06-30 05:58:22.705800,0.03,13.0,0.66875,0.6699029126213593,0.5952380952380952,0.6923076923076923,0.5897435897435898
2015-06-30 05:58:23.591757,0.03,13.0,0.5875,0.6893203883495146,0.6444444444444445,0.6923076923076923,0.5675675675675675
2015-06-30 05:58:24.436729,0.03,13.0,0.50625,0.6990291262135923,0.6593406593406593,0.6923076923076923,0.5675675675675675
2015-06-30 05:58:25.286913,0.03,13.0,0.425,0.7281553398058253,0.702127659574468,0.6826923076923077,0.56
2015-06-30 05:58:26.089385,0.03,13.0,0.34375,0.44660194174757284,0.4123711340206186,0.47115384615384615,0.43298969072164945
2015-06-30 05:58:26.971662,0.03,13.0,0.26249999999999996,0.5048543689320388,0.4631578947368421,0.47115384615384615,0.38202247191011235
2015-06-30 05:58:27.922677,0.03,13.0,0.18125000000000002,0.5339805825242718,0.4666666666666667,0.49038461538461536,0.3614457831325301
2015-06-30 05:58:28.703880,0.03,13.0,0.1,0.5242718446601942,0.4842105263157895,0.46153846153846156,0.3636363636363636
2015-06-30 05:58:29.392079,0.03,14.0,0.75,0.6893203883495146,0.5789473684210527,0.6923076923076923,0.6595744680851064
2015-06-30 05:58:30.456882,0.03,14.0,0.66875,0.6796116504854369,0.5599999999999999,0.6826923076923077,0.6451612903225806
2015-06-30 05:58:31.170213,0.03,14.0,0.5875,0.6699029126213593,0.5526315789473685,0.6826923076923077,0.6451612903225806
2015-06-30 05:58:31.955960,0.03,14.0,0.50625,0.6699029126213593,0.5641025641025641,0.6826923076923077,0.6451612903225806
2015-06-30 05:58:32.664602,0.03,14.0,0.425,0.6796116504854369,0.5714285714285715,0.6826923076923077,0.6451612903225806
2015-06-30 05:58:33.561507,0.03,14.0,0.34375,0.42718446601941745,0.21333333333333335,0.4326923076923077,0.3917525773195876
2015-06-30 05:58:34.600624,0.03,14.0,0.26249999999999996,0.3883495145631068,0.2222222222222222,0.40384615384615385,0.3541666666666667
2015-06-30 05:58:35.531381,0.03,14.0,0.18125000000000002,0.42718446601941745,0.3655913978494624,0.4519230769230769,0.47706422018348627
2015-06-30 05:58:36.390829,0.03,14.0,0.1,0.4563106796116505,0.3170731707317074,0.46153846153846156,0.4615384615384615
2015-06-30 05:58:37.089445,0.03,15.0,0.75,0.6796116504854369,0.5074626865671642,0.6538461538461539,0.5263157894736843
2015-06-30 05:58:38.188302,0.03,15.0,0.66875,0.6990291262135923,0.5974025974025974,0.6826923076923077,0.611764705882353
2015-06-30 05:58:39.007203,0.03,15.0,0.5875,0.6990291262135923,0.6172839506172839,0.7019230769230769,0.6516853932584269
2015-06-30 05:58:39.691330,0.03,15.0,0.50625,0.6796116504854369,0.5822784810126581,0.7019230769230769,0.6516853932584269
2015-06-30 05:58:40.444543,0.03,15.0,0.425,0.6893203883495146,0.5897435897435898,0.6923076923076923,0.6363636363636365
2015-06-30 05:58:41.396838,0.03,15.0,0.34375,0.3883495145631068,0.25882352941176473,0.375,0.3157894736842105
2015-06-30 05:58:42.281131,0.03,15.0,0.26249999999999996,0.36893203883495146,0.3157894736842105,0.3269230769230769,0.30000000000000004
2015-06-30 05:58:43.087475,0.03,15.0,0.18125000000000002,0.4174757281553398,0.3181818181818182,0.36538461538461536,0.32653061224489793
2015-06-30 05:58:43.864628,0.03,15.0,0.1,0.4854368932038835,0.34567901234567905,0.3942307692307692,0.30769230769230765
2015-06-30 05:58:44.635789,0.03,16.0,0.75,0.7281553398058253,0.6585365853658537,0.5961538461538461,0.3823529411764706
2015-06-30 05:58:45.710251,0.03,16.0,0.66875,0.6990291262135923,0.6075949367088608,0.6442307692307693,0.47887323943661975
2015-06-30 05:58:46.448234,0.03,16.0,0.5875,0.7184466019417476,0.6329113924050632,0.6346153846153846,0.48648648648648646
2015-06-30 05:58:47.153012,0.03,16.0,0.50625,0.7184466019417476,0.6329113924050632,0.6346153846153846,0.4722222222222222
2015-06-30 05:58:47.841835,0.03,16.0,0.425,0.7475728155339806,0.6829268292682927,0.6346153846153846,0.48648648648648646
2015-06-30 05:58:48.526254,0.03,16.0,0.34375,0.7281553398058253,0.6666666666666667,0.6346153846153846,0.5
2015-06-30 05:58:49.271843,0.03,16.0,0.26249999999999996,0.6990291262135923,0.6075949367088608,0.6442307692307693,0.5194805194805195
2015-06-30 05:58:49.885928,0.03,16.0,0.18125000000000002,0.7281553398058253,0.6744186046511628,0.625,0.4935064935064935
2015-06-30 05:58:50.502354,0.03,16.0,0.1,0.6893203883495146,0.6363636363636364,0.625,0.4935064935064935
2015-06-30 05:58:51.242485,0.03,17.0,0.75,0.5631067961165048,0.5360824742268041,0.625,0.49350649350649345
2015-06-30 05:58:52.634309,0.03,17.0,0.66875,0.6213592233009708,0.6060606060606061,0.625,0.5185185185185185
2015-06-30 05:58:53.419752,0.03,17.0,0.5875,0.6213592233009708,0.6138613861386139,0.6538461538461539,0.5384615384615383
2015-06-30 05:58:54.179687,0.03,17.0,0.50625,0.6504854368932039,0.6470588235294118,0.6538461538461539,0.5263157894736842
2015-06-30 05:58:54.967907,0.03,17.0,0.425,0.6796116504854369,0.6915887850467289,0.6442307692307693,0.54320987654321
2015-06-30 05:58:55.833557,0.03,17.0,0.34375,0.6699029126213593,0.6909090909090909,0.6442307692307693,0.5542168674698795
2015-06-30 05:58:56.788124,0.03,17.0,0.26249999999999996,0.6601941747572816,0.6902654867256638,0.6634615384615384,0.588235294117647
2015-06-30 05:58:57.729330,0.03,17.0,0.18125000000000002,0.6601941747572816,0.6846846846846846,0.6153846153846154,0.5555555555555556
2015-06-30 05:58:58.504165,0.03,17.0,0.1,0.4077669902912621,0.46956521739130436,0.4230769230769231,0.3478260869565218
