ratio,trial,nu,val-acc,val-f,test-acc,test-f
0.0,9.0,0.8,0.8641975308641975,0.8253968253968254,0.8148148148148148,0.7887323943661972
0.0,9.0,0.7125,0.8641975308641975,0.8253968253968254,0.8024691358024691,0.7714285714285714
0.0,9.0,0.625,0.8518518518518519,0.8,0.8148148148148148,0.7761194029850746
0.0,9.0,0.5375000000000001,0.8271604938271605,0.7586206896551725,0.7654320987654321,0.6885245901639345
0.0,9.0,0.45,0.8395061728395061,0.8059701492537312,0.8395061728395061,0.821917808219178
0.0,9.0,0.3625,0.8888888888888888,0.8695652173913043,0.8518518518518519,0.8378378378378379
0.0,9.0,0.275,0.8765432098765432,0.8484848484848485,0.8148148148148148,0.7945205479452054
0.0,9.0,0.1875,0.8271604938271605,0.8108108108108109,0.8148148148148148,0.8051948051948051
0.0,9.0,0.1,0.7530864197530864,0.7058823529411765,0.7530864197530864,0.7368421052631577
0.0,10.0,0.8,0.7901234567901234,0.7462686567164178,0.8641975308641975,0.8135593220338982
0.0,10.0,0.7125,0.7777777777777778,0.7272727272727272,0.8395061728395061,0.7719298245614036
0.0,10.0,0.625,0.7283950617283951,0.6451612903225806,0.8395061728395061,0.7719298245614036
0.0,10.0,0.5375000000000001,0.5925925925925926,0.326530612244898,0.7160493827160493,0.48888888888888893
0.0,10.0,0.45,0.8395061728395061,0.821917808219178,0.8888888888888888,0.8571428571428571
0.0,10.0,0.3625,0.8518518518518519,0.8378378378378378,0.8888888888888888,0.8571428571428571
0.0,10.0,0.275,0.8024691358024691,0.7894736842105263,0.8765432098765432,0.84375
0.0,10.0,0.1875,0.7530864197530864,0.736842105263158,0.8765432098765432,0.8387096774193549
0.0,10.0,0.1,0.7654320987654321,0.7594936708860759,0.8765432098765432,0.84375
0.0,11.0,0.8,0.7901234567901234,0.7384615384615384,0.7530864197530864,0.6153846153846153
0.0,11.0,0.7125,0.7777777777777778,0.7096774193548387,0.7283950617283951,0.5416666666666667
