ratio,trial,C,s,val-acc,val-f,test-acc,test-f
0.0,4.0,25.0,-1.0,0.7695652173913043,0.8389057750759877,0.7012987012987013,0.7795527156549521
0.0,4.0,25.0,0.0,0.7652173913043478,0.8301886792452831,0.7402597402597403,0.8051948051948052
0.0,4.0,25.0,0.5,0.7869565217391304,0.848297213622291,0.7186147186147186,0.7882736156351792
0.0,4.0,5.0,-1.0,0.7739130434782608,0.8424242424242424,0.7186147186147186,0.7936507936507936
0.0,4.0,5.0,0.0,0.7913043478260869,0.8509316770186335,0.7359307359307359,0.8025889967637541
0.0,4.0,5.0,0.5,0.7652173913043478,0.8363636363636362,0.7575757575757576,0.8260869565217391
0.0,4.0,1.0,-1.0,0.7739130434782608,0.8424242424242424,0.7272727272727273,0.8025078369905955
0.0,4.0,1.0,0.0,0.782608695652174,0.8466257668711655,0.7532467532467533,0.8201892744479495
0.0,4.0,1.0,0.5,0.7739130434782608,0.8452380952380951,0.7445887445887446,0.8206686930091186
0.0,4.0,0.2,-1.0,0.7652173913043478,0.8373493975903614,0.7359307359307359,0.8087774294670845
0.0,4.0,0.2,0.0,0.7695652173913043,0.8398791540785498,0.7316017316017316,0.8050314465408805
0.0,4.0,0.2,0.5,0.7695652173913043,0.8408408408408409,0.7359307359307359,0.809968847352025
0.0,4.0,0.04,-1.0,0.7782608695652173,0.8477611940298507,0.7316017316017316,0.8098159509202454
0.0,4.0,0.04,0.0,0.7260869565217392,0.8184438040345821,0.7229437229437229,0.8095238095238095
0.0,4.0,0.04,0.5,0.7260869565217392,0.8194842406876792,0.7316017316017316,0.8143712574850299
0.0,4.0,0.008,-1.0,0.7217391304347827,0.8171428571428572,0.7316017316017316,0.8165680473372782
0.0,4.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,4.0,0.008,0.5,0.6826086956521739,0.8053333333333333,0.6666666666666666,0.7890410958904109
0.0,4.0,0.0016,-1.0,0.6695652173913044,0.8020833333333333,0.6320346320346321,0.7745358090185676
0.0,4.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,4.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,5.0,625.0,-1.0,0.7652173913043478,0.8246753246753247,0.7792207792207793,0.8380952380952381
0.0,5.0,625.0,0.0,0.7565217391304347,0.821656050955414,0.7532467532467533,0.8224299065420562
0.0,5.0,625.0,0.5,0.7347826086956522,0.807570977917981,0.7575757575757576,0.8282208588957055
0.0,5.0,125.0,-1.0,0.7565217391304347,0.821656050955414,0.7748917748917749,0.8364779874213837
0.0,5.0,125.0,0.0,0.7565217391304347,0.821656050955414,0.7532467532467533,0.8224299065420562
0.0,5.0,125.0,0.5,0.7347826086956522,0.807570977917981,0.7575757575757576,0.8282208588957055
0.0,5.0,25.0,-1.0,0.7521739130434782,0.8167202572347267,0.7575757575757576,0.821656050955414
0.0,5.0,25.0,0.0,0.7478260869565218,0.8152866242038217,0.7662337662337663,0.8312499999999999
0.0,5.0,25.0,0.5,0.7347826086956522,0.807570977917981,0.7575757575757576,0.8282208588957055
0.0,5.0,5.0,-1.0,0.7565217391304347,0.8193548387096773,0.7792207792207793,0.8380952380952381
0.0,5.0,5.0,0.0,0.7434782608695653,0.8126984126984127,0.7619047619047619,0.8286604361370716
0.0,5.0,5.0,0.5,0.7652173913043478,0.823529411764706,0.7532467532467533,0.819047619047619
0.0,5.0,1.0,-1.0,0.7521739130434782,0.8167202572347267,0.7575757575757576,0.8282208588957055
0.0,5.0,1.0,0.0,0.7434782608695653,0.8090614886731391,0.7489177489177489,0.8176100628930818
0.0,5.0,1.0,0.5,0.7565217391304347,0.8181818181818182,0.7532467532467533,0.819047619047619
0.0,5.0,0.2,-1.0,0.7434782608695653,0.8126984126984127,0.7575757575757576,0.8271604938271604
0.0,5.0,0.2,0.0,0.7434782608695653,0.810289389067524,0.7619047619047619,0.8286604361370716
0.0,5.0,0.2,0.5,0.7478260869565218,0.8152866242038217,0.7705627705627706,0.8348909657320873
0.0,5.0,0.04,-1.0,0.7608695652173914,0.8297213622291021,0.7619047619047619,0.8307692307692308
0.0,5.0,0.04,0.0,0.7521739130434782,0.822429906542056,0.7748917748917749,0.8414634146341463
0.0,5.0,0.04,0.5,0.7565217391304347,0.8323353293413174,0.7619047619047619,0.8377581120943953
0.0,5.0,0.008,-1.0,0.7,0.8045325779036827,0.7186147186147186,0.818941504178273
0.0,5.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,5.0,0.0016,-1.0,0.6304347826086957,0.7733333333333333,0.645021645021645,0.7842105263157895
0.0,5.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,5.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,6.0,625.0,-1.0,0.7391304347826086,0.8148148148148149,0.6883116883116883,0.7662337662337662
0.0,6.0,625.0,0.0,0.7782608695652173,0.8421052631578947,0.7056277056277056,0.7702702702702704
0.0,6.0,625.0,0.5,0.7652173913043478,0.8392857142857143,0.7056277056277056,0.7792207792207793
0.0,6.0,125.0,-1.0,0.7347826086956522,0.8123076923076924,0.6926406926406926,0.7702265372168284
0.0,6.0,125.0,0.0,0.7782608695652173,0.8421052631578947,0.7056277056277056,0.7702702702702704
0.0,6.0,125.0,0.5,0.7652173913043478,0.8392857142857143,0.7056277056277056,0.7792207792207793
0.0,6.0,25.0,-1.0,0.7391304347826086,0.8159509202453987,0.683982683982684,0.7667731629392972
0.0,6.0,25.0,0.0,0.7739130434782608,0.8385093167701863,0.7186147186147186,0.7826086956521738
0.0,6.0,25.0,0.5,0.7652173913043478,0.8392857142857143,0.7056277056277056,0.7792207792207793
0.0,6.0,5.0,-1.0,0.7434782608695653,0.8195718654434252,0.6666666666666666,0.7524115755627008
0.0,6.0,5.0,0.0,0.7565217391304347,0.8303030303030303,0.6753246753246753,0.7634069400630915
0.0,6.0,5.0,0.5,0.7608695652173914,0.8367952522255193,0.7186147186147186,0.7896440129449839
0.0,6.0,1.0,-1.0,0.7652173913043478,0.8312499999999999,0.7012987012987013,0.7661016949152541
0.0,6.0,1.0,0.0,0.7478260869565218,0.8263473053892216,0.6926406926406926,0.7717041800643087
0.0,6.0,1.0,0.5,0.7869565217391304,0.8579710144927536,0.7229437229437229,0.8012422360248448
0.0,6.0,0.2,-1.0,0.7739130434782608,0.8404907975460123,0.70995670995671,0.7817589576547231
0.0,6.0,0.2,0.0,0.7913043478260869,0.8588235294117647,0.6883116883116883,0.7735849056603773
0.0,6.0,0.2,0.5,0.782608695652174,0.8546511627906977,0.7186147186147186,0.7949526813880126
0.0,6.0,0.04,-1.0,0.7869565217391304,0.851963746223565,0.7229437229437229,0.7961783439490446
0.0,6.0,0.04,0.0,0.7913043478260869,0.861271676300578,0.696969696969697,0.782608695652174
0.0,6.0,0.04,0.5,0.7739130434782608,0.8547486033519552,0.6753246753246753,0.7813411078717202
0.0,6.0,0.008,-1.0,0.7869565217391304,0.8587896253602306,0.696969696969697,0.7839506172839507
0.0,6.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,6.0,0.008,0.5,0.7478260869565218,0.8415300546448088,0.6796536796536796,0.7885714285714287
0.0,6.0,0.0016,-1.0,0.691304347826087,0.8174807197943444,0.6233766233766234,0.768
0.0,6.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,6.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,7.0,625.0,-1.0,0.7913043478260869,0.8536585365853658,0.7359307359307359,0.8189910979228486
0.0,7.0,625.0,0.0,0.8043478260869565,0.8606811145510836,0.7489177489177489,0.8333333333333333
0.0,7.0,625.0,0.5,0.7869565217391304,0.8492307692307693,0.7662337662337663,0.8430232558139534
0.0,7.0,125.0,-1.0,0.7608695652173914,0.8286604361370717,0.7445887445887446,0.8238805970149253
0.0,7.0,125.0,0.0,0.8043478260869565,0.8606811145510836,0.7489177489177489,0.8333333333333333
0.0,7.0,125.0,0.5,0.7869565217391304,0.8492307692307693,0.7662337662337663,0.8430232558139534
0.0,7.0,25.0,-1.0,0.8391304347826087,0.8817891373801917,0.7532467532467533,0.830860534124629
0.0,7.0,25.0,0.0,0.7913043478260869,0.8509316770186335,0.7532467532467533,0.8338192419825073
0.0,7.0,25.0,0.5,0.7869565217391304,0.8492307692307693,0.7662337662337663,0.8430232558139534
0.0,7.0,5.0,-1.0,0.8347826086956521,0.8789808917197452,0.7316017316017316,0.81437125748503
0.0,7.0,5.0,0.0,0.7913043478260869,0.852760736196319,0.7532467532467533,0.8338192419825073
0.0,7.0,5.0,0.5,0.7956521739130434,0.8544891640866874,0.7748917748917749,0.847953216374269
0.0,7.0,1.0,-1.0,0.7913043478260869,0.8518518518518519,0.7402597402597403,0.8214285714285714
0.0,7.0,1.0,0.0,0.7869565217391304,0.8501529051987768,0.7705627705627706,0.8454810495626822
0.0,7.0,1.0,0.5,0.7739130434782608,0.8404907975460121,0.7619047619047619,0.8387096774193549
0.0,7.0,0.2,-1.0,0.8,0.8571428571428572,0.7316017316017316,0.8176470588235295
0.0,7.0,0.2,0.0,0.7739130434782608,0.8433734939759036,0.7619047619047619,0.8405797101449275
0.0,7.0,0.2,0.5,0.7521739130434782,0.8328445747800587,0.7229437229437229,0.8202247191011236
0.0,7.0,0.04,-1.0,0.7782608695652173,0.8449848024316109,0.7619047619047619,0.8405797101449275
0.0,7.0,0.04,0.0,0.7391304347826086,0.8245614035087719,0.7272727272727273,0.823529411764706
0.0,7.0,0.04,0.5,0.7782608695652173,0.8468468468468469,0.7359307359307359,0.8291316526610645
0.0,7.0,0.008,-1.0,0.7304347826086957,0.8218390804597703,0.7359307359307359,0.83008356545961
0.0,7.0,0.008,0.0,0.6608695652173913,0.7880434782608696,0.6753246753246753,0.8051948051948051
0.0,7.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,7.0,0.0016,-1.0,0.6304347826086957,0.7733333333333333,0.6796536796536796,0.8092783505154639
0.0,7.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,8.0,625.0,-1.0,0.7695652173913043,0.8359133126934986,0.7835497835497836,0.84375
0.0,8.0,625.0,0.0,0.7608695652173914,0.8328267477203649,0.7878787878787878,0.851063829787234
0.0,8.0,625.0,0.5,0.7608695652173914,0.8318042813455656,0.7922077922077922,0.8518518518518519
0.0,8.0,125.0,-1.0,0.7739130434782608,0.8385093167701864,0.7748917748917749,0.8385093167701865
0.0,8.0,125.0,0.0,0.7608695652173914,0.8328267477203649,0.7878787878787878,0.851063829787234
0.0,8.0,125.0,0.5,0.7608695652173914,0.8318042813455656,0.7922077922077922,0.8518518518518519
0.0,8.0,25.0,-1.0,0.7695652173913043,0.8348909657320872,0.7792207792207793,0.8401253918495297
0.0,8.0,25.0,0.0,0.7608695652173914,0.8328267477203649,0.8008658008658008,0.8588957055214724
0.0,8.0,25.0,0.5,0.7608695652173914,0.8318042813455656,0.7922077922077922,0.8518518518518519
0.0,8.0,5.0,-1.0,0.7565217391304347,0.8260869565217391,0.7748917748917749,0.8364779874213836
0.0,8.0,5.0,0.0,0.7739130434782608,0.8385093167701864,0.7748917748917749,0.8375
0.0,8.0,5.0,0.5,0.7652173913043478,0.8353658536585364,0.7878787878787878,0.8492307692307692
0.0,8.0,1.0,-1.0,0.7652173913043478,0.8322981366459626,0.7835497835497836,0.84375
0.0,8.0,1.0,0.0,0.7652173913043478,0.8353658536585364,0.7922077922077922,0.852760736196319
0.0,8.0,1.0,0.5,0.7478260869565218,0.8253012048192772,0.7792207792207793,0.8449848024316108
0.0,8.0,0.2,-1.0,0.7608695652173914,0.8286604361370717,0.7662337662337663,0.8280254777070064
0.0,8.0,0.2,0.0,0.7608695652173914,0.8318042813455656,0.7792207792207793,0.8411214953271028
0.0,8.0,0.2,0.5,0.7565217391304347,0.8303030303030303,0.7662337662337663,0.8353658536585367
0.0,8.0,0.04,-1.0,0.7608695652173914,0.8318042813455656,0.7922077922077922,0.8536585365853658
0.0,8.0,0.04,0.0,0.7608695652173914,0.8338368580060422,0.7835497835497836,0.8493975903614457
0.0,8.0,0.04,0.5,0.6565217391304348,0.7835616438356164,0.7056277056277056,0.8142076502732241
0.0,8.0,0.008,-1.0,0.7478260869565218,0.8284023668639054,0.7748917748917749,0.8488372093023255
0.0,8.0,0.008,0.0,0.6652173913043479,0.7890410958904109,0.7359307359307359,0.8328767123287671
0.0,8.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,-1.0,0.6391304347826087,0.779840848806366,0.670995670995671,0.8031088082901555
0.0,8.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,9.0,625.0,-1.0,0.7913043478260869,0.85,0.7272727272727273,0.7878787878787878
0.0,9.0,625.0,0.0,0.7608695652173914,0.8286604361370716,0.7532467532467533,0.8167202572347267
0.0,9.0,625.0,0.5,0.782608695652174,0.8447204968944099,0.7316017316017316,0.8012820512820511
0.0,9.0,125.0,-1.0,0.7782608695652173,0.8401253918495297,0.7272727272727273,0.7878787878787878
0.0,9.0,125.0,0.0,0.7608695652173914,0.8286604361370716,0.7532467532467533,0.8167202572347267
0.0,9.0,125.0,0.5,0.7652173913043478,0.8301886792452831,0.7402597402597403,0.8026315789473685
0.0,9.0,25.0,-1.0,0.7695652173913043,0.832807570977918,0.7316017316017316,0.7905405405405406
0.0,9.0,25.0,0.0,0.7565217391304347,0.8260869565217392,0.7445887445887446,0.8102893890675242
0.0,9.0,25.0,0.5,0.7652173913043478,0.8301886792452831,0.7402597402597403,0.8026315789473685
0.0,9.0,5.0,-1.0,0.782608695652174,0.8427672955974844,0.7272727272727273,0.7878787878787878
0.0,9.0,5.0,0.0,0.782608695652174,0.84375,0.7316017316017316,0.794701986754967
0.0,9.0,5.0,0.5,0.7652173913043478,0.8301886792452831,0.7402597402597403,0.8026315789473685
0.0,9.0,1.0,-1.0,0.7869565217391304,0.8444444444444443,0.7359307359307359,0.7959866220735786
0.0,9.0,1.0,0.0,0.8043478260869565,0.858934169278997,0.7402597402597403,0.8013245033112583
0.0,9.0,1.0,0.5,0.7739130434782608,0.8404907975460123,0.7316017316017316,0.8
0.0,9.0,0.2,-1.0,0.7782608695652173,0.8401253918495297,0.7489177489177489,0.8116883116883118
0.0,9.0,0.2,0.0,0.7739130434782608,0.8375,0.7359307359307359,0.8013029315960912
0.0,9.0,0.2,0.5,0.782608695652174,0.845679012345679,0.7359307359307359,0.8087774294670848
0.0,9.0,0.04,-1.0,0.7782608695652173,0.8421052631578948,0.7575757575757576,0.825
0.0,9.0,0.04,0.0,0.7695652173913043,0.837920489296636,0.7489177489177489,0.8209876543209876
0.0,9.0,0.04,0.5,0.7565217391304347,0.8250000000000001,0.7489177489177489,0.8176100628930817
0.0,9.0,0.008,-1.0,0.7652173913043478,0.8373493975903614,0.7445887445887446,0.8161993769470405
0.0,9.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.008,0.5,0.6956521739130435,0.8087431693989071,0.7056277056277056,0.8068181818181818
0.0,9.0,0.0016,-1.0,0.6652173913043479,0.7989556135770236,0.6363636363636364,0.7777777777777778
0.0,9.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,10.0,625.0,-1.0,0.7739130434782608,0.8333333333333334,0.7662337662337663,0.8291139240506329
0.0,10.0,625.0,0.0,0.7608695652173914,0.8328267477203649,0.7402597402597403,0.8170731707317073
0.0,10.0,625.0,0.5,0.7695652173913043,0.8389057750759877,0.7489177489177489,0.8263473053892215
0.0,10.0,125.0,-1.0,0.7739130434782608,0.8333333333333334,0.7619047619047619,0.8253968253968255
0.0,10.0,125.0,0.0,0.7608695652173914,0.8328267477203649,0.7402597402597403,0.8170731707317073
0.0,10.0,125.0,0.5,0.7695652173913043,0.8389057750759877,0.7489177489177489,0.8263473053892215
0.0,10.0,25.0,-1.0,0.7652173913043478,0.8301886792452831,0.7489177489177489,0.8198757763975154
0.0,10.0,25.0,0.0,0.7608695652173914,0.8328267477203649,0.7402597402597403,0.8170731707317073
0.0,10.0,25.0,0.5,0.7695652173913043,0.8389057750759877,0.7489177489177489,0.8263473053892215
0.0,10.0,5.0,-1.0,0.7695652173913043,0.8317460317460317,0.7619047619047619,0.8286604361370715
0.0,10.0,5.0,0.0,0.7565217391304347,0.8292682926829269,0.7402597402597403,0.8181818181818183
