ratio,trial,nu,val-acc,val-f,test-acc,test-f
0.0,6,0.5875,0.6699029126213593,0.575,0.7019230769230769,0.5974025974025974
0.0,6,0.50625,0.33980582524271846,0.27659574468085113,0.375,0.28571428571428564
0.0,6,0.425,0.3300970873786408,0.28865979381443296,0.33653846153846156,0.2580645161290323
0.0,6,0.34375,0.33980582524271846,0.2916666666666667,0.25,0.23529411764705882
0.0,6,0.26249999999999996,0.3786407766990291,0.30434782608695654,0.2403846153846154,0.202020202020202
0.0,6,0.18125000000000002,0.39805825242718446,0.3404255319148936,0.2980769230769231,0.24742268041237114
0.0,6,0.1,0.3786407766990291,0.3191489361702128,0.3076923076923077,0.25
0.0,7,0.75,0.6699029126213593,0.45161290322580644,0.7403846153846154,0.6896551724137931
0.0,7,0.66875,0.6990291262135923,0.47457627118644075,0.75,0.6976744186046512
0.0,7,0.5875,0.7087378640776699,0.53125,0.75,0.6976744186046512
0.0,7,0.50625,0.4368932038834951,0.3555555555555555,0.2980769230769231,0.1978021978021978
0.0,7,0.425,0.44660194174757284,0.37362637362637363,0.27884615384615385,0.1758241758241758
0.0,7,0.34375,0.5145631067961165,0.358974358974359,0.34615384615384615,0.1904761904761905
0.0,7,0.26249999999999996,0.5145631067961165,0.37499999999999994,0.34615384615384615,0.22727272727272724
0.0,7,0.18125000000000002,0.46601941747572817,0.35294117647058826,0.375,0.28571428571428564
0.0,7,0.1,0.47572815533980584,0.35714285714285715,0.3557692307692308,0.27956989247311825
0.0,8,0.75,0.6699029126213593,0.6382978723404255,0.5673076923076923,0.5263157894736843
0.0,8,0.66875,0.6699029126213593,0.6222222222222222,0.5480769230769231,0.4835164835164835
0.0,8,0.5875,0.6796116504854369,0.6292134831460675,0.5673076923076923,0.5161290322580644
0.0,8,0.50625,0.6796116504854369,0.6292134831460675,0.6153846153846154,0.5918367346938775
0.0,8,0.425,0.6796116504854369,0.6373626373626373,0.5961538461538461,0.58
0.0,8,0.34375,0.6796116504854369,0.6451612903225806,0.5769230769230769,0.5686274509803922
0.0,8,0.26249999999999996,0.6504854368932039,0.6326530612244898,0.5673076923076923,0.5714285714285715
0.0,8,0.18125000000000002,0.6407766990291263,0.6262626262626263,0.5865384615384616,0.5742574257425743
0.0,8,0.1,0.6601941747572816,0.631578947368421,0.5769230769230769,0.5599999999999999
0.0,9,0.75,0.5631067961165048,0.15094339622641506,0.6442307692307693,0.3272727272727273
0.0,9,0.66875,0.6601941747572816,0.5333333333333333,0.6730769230769231,0.4848484848484849
0.0,9,0.5875,0.6893203883495146,0.6190476190476191,0.7403846153846154,0.6493506493506495
0.0,9,0.50625,0.6893203883495146,0.6190476190476191,0.7403846153846154,0.6493506493506495
0.0,9,0.425,0.6796116504854369,0.6206896551724138,0.7307692307692307,0.6744186046511628
0.0,9,0.34375,0.6990291262135923,0.6593406593406593,0.7307692307692307,0.6818181818181818
0.0,9,0.26249999999999996,0.30097087378640774,0.23404255319148937,0.34615384615384615,0.2608695652173913
0.0,9,0.18125000000000002,0.2815533980582524,0.25999999999999995,0.34615384615384615,0.3061224489795918
0.0,9,0.1,0.36893203883495146,0.2857142857142857,0.36538461538461536,0.29787234042553196
0.0,10,0.75,0.6699029126213593,0.6304347826086956,0.5769230769230769,0.5
0.0,10,0.66875,0.6796116504854369,0.611764705882353,0.5769230769230769,0.47619047619047616
0.0,10,0.5875,0.7184466019417476,0.6506024096385543,0.6346153846153846,0.525
0.0,10,0.50625,0.7087378640776699,0.6511627906976744,0.6346153846153846,0.5476190476190476
0.0,10,0.425,0.7184466019417476,0.6741573033707865,0.625,0.5411764705882353
0.0,10,0.34375,0.7572815533980582,0.7058823529411764,0.6442307692307693,0.54320987654321
0.0,10,0.26249999999999996,0.42718446601941745,0.33707865168539325,0.4807692307692308,0.325
0.0,10,0.18125000000000002,0.49514563106796117,0.43478260869565216,0.4807692307692308,0.3076923076923077
0.0,10,0.1,0.39805825242718446,0.31111111111111117,0.47115384615384615,0.3373493975903615
0.0,11,0.75,0.6407766990291263,0.5194805194805195,0.7211538461538461,0.6419753086419754
0.0,11,0.66875,0.6796116504854369,0.5822784810126581,0.7403846153846154,0.689655172413793
0.0,11,0.5875,0.6893203883495146,0.6,0.7403846153846154,0.689655172413793
0.0,11,0.50625,0.7184466019417476,0.6233766233766234,0.7403846153846154,0.6823529411764705
0.0,11,0.425,0.39805825242718446,0.2790697674418604,0.4326923076923077,0.2716049382716049
0.0,11,0.34375,0.3883495145631068,0.2758620689655172,0.4519230769230769,0.29629629629629634
0.0,11,0.26249999999999996,0.3883495145631068,0.2758620689655172,0.4519230769230769,0.29629629629629634
0.0,11,0.18125000000000002,0.39805825242718446,0.3541666666666667,0.46153846153846156,0.3488372093023256
0.0,11,0.1,0.3106796116504854,0.32380952380952377,0.4807692307692308,0.42553191489361697
0.0,12,0.75,0.6990291262135923,0.6172839506172839,0.6923076923076923,0.6097560975609756
0.0,12,0.66875,0.7087378640776699,0.6250000000000001,0.6826923076923077,0.5822784810126583
0.0,12,0.5875,0.7087378640776699,0.6250000000000001,0.6730769230769231,0.575
0.0,12,0.50625,0.6990291262135923,0.5974025974025974,0.7019230769230769,0.5753424657534246
0.0,12,0.425,0.7378640776699029,0.6666666666666666,0.7019230769230769,0.6172839506172839
0.0,12,0.34375,0.6990291262135923,0.6436781609195402,0.6826923076923077,0.6024096385542169
0.0,12,0.26249999999999996,0.7184466019417476,0.6741573033707865,0.6923076923076923,0.6444444444444445
0.0,12,0.18125000000000002,0.4368932038834951,0.4423076923076923,0.41346153846153844,0.3296703296703297
0.0,12,0.1,0.3883495145631068,0.37623762376237624,0.4230769230769231,0.3181818181818182
0.0,13,0.75,0.6990291262135923,0.5753424657534246,0.7115384615384616,0.5454545454545455
0.0,13,0.66875,0.7087378640776699,0.605263157894737,0.7115384615384616,0.5454545454545455
0.0,13,0.5875,0.6990291262135923,0.6075949367088608,0.7211538461538461,0.5797101449275363
0.0,13,0.50625,0.7184466019417476,0.6329113924050633,0.7115384615384616,0.5714285714285714
0.0,13,0.425,0.7087378640776699,0.625,0.7403846153846154,0.6197183098591549
0.0,13,0.34375,0.7087378640776699,0.6341463414634146,0.75,0.638888888888889
0.0,13,0.26249999999999996,0.7184466019417476,0.6588235294117647,0.7596153846153846,0.6575342465753423
0.0,13,0.18125000000000002,0.6796116504854369,0.6292134831460675,0.6826923076923077,0.6024096385542169
0.0,13,0.1,0.6310679611650486,0.5777777777777778,0.6826923076923077,0.5925925925925926
0.0,14,0.75,0.6699029126213593,0.5,0.6923076923076923,0.5294117647058824
0.0,14,0.66875,0.6893203883495146,0.5675675675675675,0.7019230769230769,0.5753424657534247
0.0,14,0.5875,0.6990291262135923,0.5866666666666666,0.7211538461538461,0.6133333333333334
0.0,14,0.50625,0.6699029126213593,0.5641025641025641,0.7115384615384616,0.605263157894737
0.0,14,0.425,0.6796116504854369,0.5925925925925926,0.7115384615384616,0.605263157894737
0.0,14,0.34375,0.6990291262135923,0.617283950617284,0.6826923076923077,0.5822784810126581
0.0,14,0.26249999999999996,0.7087378640776699,0.6341463414634146,0.6826923076923077,0.6024096385542169
0.0,14,0.18125000000000002,0.3592233009708738,0.36538461538461536,0.5096153846153846,0.48484848484848486
0.0,14,0.1,0.4077669902912621,0.38383838383838387,0.4807692307692308,0.39999999999999997
0.0,15,0.75,0.5728155339805825,0.45,0.6730769230769231,0.6382978723404256
0.0,15,0.66875,0.6019417475728155,0.48101265822784806,0.6634615384615384,0.5977011494252874
0.0,15,0.5875,0.6407766990291263,0.5194805194805195,0.7211538461538461,0.6588235294117647
0.0,15,0.50625,0.6699029126213593,0.5405405405405406,0.7115384615384616,0.6428571428571429
0.0,15,0.425,0.6407766990291263,0.5432098765432098,0.7019230769230769,0.651685393258427
0.0,15,0.34375,0.4854368932038835,0.4301075268817204,0.41346153846153844,0.4077669902912622
0.0,15,0.26249999999999996,0.3883495145631068,0.35051546391752575,0.3269230769230769,0.3518518518518519
0.0,15,0.18125000000000002,0.39805825242718446,0.3404255319148936,0.3173076923076923,0.34862385321100914
0.0,15,0.1,0.42718446601941745,0.3655913978494624,0.34615384615384615,0.3928571428571429
0.0,16,0.75,0.6796116504854369,0.5714285714285715,0.5865384615384616,0.46913580246913583
0.0,16,0.66875,0.6990291262135923,0.6172839506172839,0.5673076923076923,0.4827586206896552
0.0,16,0.5875,0.6796116504854369,0.5714285714285715,0.6153846153846154,0.5348837209302325
0.0,16,0.50625,0.6796116504854369,0.5714285714285715,0.625,0.5714285714285714
0.0,16,0.425,0.6699029126213593,0.5641025641025641,0.6057692307692307,0.5393258426966293
0.0,16,0.34375,0.6601941747572816,0.5569620253164557,0.625,0.5617977528089888
0.0,16,0.26249999999999996,0.6310679611650486,0.5,0.625,0.5617977528089888
0.0,16,0.18125000000000002,0.6504854368932039,0.55,0.5961538461538461,0.5227272727272727
0.0,16,0.1,0.6407766990291263,0.5194805194805194,0.6057692307692307,0.5176470588235295
0.0,17,0.75,0.6407766990291263,0.5647058823529412,0.6826923076923077,0.5925925925925927
0.0,17,0.66875,0.6116504854368932,0.5555555555555556,0.6923076923076923,0.6
0.0,17,0.5875,0.6213592233009708,0.5714285714285714,0.6442307692307693,0.5647058823529412
0.0,17,0.50625,0.6116504854368932,0.574468085106383,0.625,0.5517241379310345
0.0,17,0.425,0.5922330097087378,0.5625000000000001,0.6634615384615384,0.6236559139784946
0.0,17,0.34375,0.4368932038834951,0.2926829268292683,0.3942307692307692,0.3883495145631068
0.0,17,0.26249999999999996,0.4174757281553398,0.3023255813953489,0.4326923076923077,0.4158415841584158
0.0,17,0.18125000000000002,0.4174757281553398,0.31818181818181823,0.4519230769230769,0.44660194174757284
0.0,17,0.1,0.3883495145631068,0.29213483146067415,0.3942307692307692,0.37623762376237624
0.0,18,0.75,0.6699029126213593,0.5142857142857143,0.7115384615384616,0.6341463414634148
0.0,18,0.66875,0.6504854368932039,0.5384615384615384,0.7307692307692307,0.6744186046511628
0.0,18,0.5875,0.6601941747572816,0.5454545454545454,0.7403846153846154,0.6823529411764706
0.0,18,0.50625,0.6796116504854369,0.5822784810126581,0.7596153846153846,0.7058823529411764
0.0,18,0.425,0.6699029126213593,0.5853658536585366,0.7403846153846154,0.6966292134831461
0.0,18,0.34375,0.6796116504854369,0.6292134831460674,0.7596153846153846,0.736842105263158
0.0,18,0.26249999999999996,0.7087378640776699,0.6808510638297872,0.7403846153846154,0.7326732673267327
0.0,18,0.18125000000000002,0.42718446601941745,0.3370786516853933,0.3557692307692308,0.2795698924731183
0.0,18,0.1,0.4174757281553398,0.34782608695652173,0.33653846153846156,0.24175824175824176
0.0,19,0.75,0.5728155339805825,0.4358974358974359,0.6057692307692307,0.5176470588235293
0.0,19,0.66875,0.5825242718446602,0.44155844155844154,0.6730769230769231,0.5853658536585366
0.0,19,0.5875,0.5631067961165048,0.430379746835443,0.6923076923076923,0.619047619047619
0.0,19,0.50625,0.5631067961165048,0.430379746835443,0.6923076923076923,0.619047619047619
0.0,19,0.425,0.47572815533980584,0.38636363636363635,0.6634615384615384,0.5977011494252873
0.0,19,0.34375,0.5145631067961165,0.41860465116279066,0.6634615384615384,0.6236559139784946
0.0,19,0.26249999999999996,0.5242718446601942,0.44943820224719105,0.6634615384615384,0.6153846153846155
0.0,19,0.18125000000000002,0.5436893203883495,0.47191011235955055,0.6538461538461539,0.6170212765957447
0.0,19,0.1,0.5242718446601942,0.47311827956989244,0.625,0.6138613861386139
0.0,20,0.75,0.6504854368932039,0.5135135135135136,0.6442307692307693,0.5647058823529411
0.0,20,0.66875,0.6504854368932039,0.5813953488372093,0.6923076923076923,0.627906976744186
0.0,20,0.5875,0.6407766990291263,0.5842696629213483,0.6923076923076923,0.6363636363636364
0.0,20,0.50625,0.6407766990291263,0.5842696629213483,0.6923076923076923,0.6444444444444445
0.0,20,0.425,0.6504854368932039,0.5909090909090908,0.6923076923076923,0.6444444444444445
0.0,20,0.34375,0.3300970873786408,0.25806451612903225,0.3269230769230769,0.22222222222222224
0.0,20,0.26249999999999996,0.33980582524271846,0.2608695652173913,0.34615384615384615,0.24444444444444444
0.0,20,0.18125000000000002,0.34951456310679613,0.26373626373626374,0.33653846153846156,0.22471910112359547
0.0,20,0.1,0.34951456310679613,0.26373626373626374,0.3076923076923077,0.23404255319148937
0.0,21,0.75,0.6213592233009708,0.5185185185185185,0.625,0.417910447761194
0.0,21,0.66875,0.6601941747572816,0.588235294117647,0.6442307692307693,0.47887323943661975
0.0,21,0.5875,0.6601941747572816,0.5977011494252874,0.625,0.5063291139240506
0.0,21,0.50625,0.6699029126213593,0.6136363636363635,0.6346153846153846,0.5365853658536586
0.0,21,0.425,0.6893203883495146,0.6279069767441859,0.6634615384615384,0.5454545454545455
0.0,21,0.34375,0.3883495145631068,0.29213483146067415,0.47115384615384615,0.3373493975903615
0.0,21,0.26249999999999996,0.3300970873786408,0.2247191011235955,0.4423076923076923,0.2564102564102564
0.0,21,0.18125000000000002,0.32038834951456313,0.27083333333333337,0.34615384615384615,0.19047619047619047
0.0,21,0.1,0.30097087378640774,0.23404255319148937,0.3557692307692308,0.21176470588235294
0.0,22,0.75,0.6601941747572816,0.631578947368421,0.5673076923076923,0.49438202247191015
0.0,22,0.66875,0.6699029126213593,0.6530612244897959,0.6153846153846154,0.5652173913043479
0.0,22,0.5875,0.6990291262135923,0.6736842105263158,0.6057692307692307,0.5591397849462365
0.0,22,0.50625,0.4368932038834951,0.4727272727272727,0.40384615384615385,0.38000000000000006
0.0,22,0.425,0.3592233009708738,0.4000000000000001,0.41346153846153844,0.3838383838383838
0.0,22,0.34375,0.33980582524271846,0.37037037037037035,0.3942307692307692,0.33684210526315794
0.0,22,0.26249999999999996,0.2621359223300971,0.2692307692307692,0.3557692307692308,0.32323232323232326
0.0,22,0.18125000000000002,0.2621359223300971,0.23999999999999996,0.36538461538461536,0.2978723404255319
0.0,22,0.1,0.2815533980582524,0.24489795918367346,0.38461538461538464,0.28888888888888886
0.0,23,0.75,0.5922330097087378,0.4473684210526316,0.6538461538461539,0.5
0.0,23,0.66875,0.6116504854368932,0.5348837209302326,0.7019230769230769,0.5974025974025973
0.0,23,0.5875,0.6310679611650486,0.5777777777777778,0.7211538461538461,0.6506024096385542
0.0,23,0.50625,0.6310679611650486,0.5869565217391304,0.7115384615384616,0.6428571428571429
0.0,23,0.425,0.6213592233009708,0.6138613861386139,0.6923076923076923,0.627906976744186
0.0,23,0.34375,0.4174757281553398,0.26829268292682923,0.4326923076923077,0.1917808219178082
0.0,23,0.26249999999999996,0.4368932038834951,0.27499999999999997,0.375,0.17721518987341775
0.0,23,0.18125000000000002,0.4174757281553398,0.26829268292682923,0.3942307692307692,0.20253164556962025
0.0,23,0.1,0.4174757281553398,0.3023255813953488,0.375,0.15584415584415584
0.0,24,0.75,0.6893203883495146,0.619047619047619,0.6538461538461539,0.47058823529411764
0.0,24,0.66875,0.7281553398058253,0.6818181818181818,0.6826923076923077,0.5352112676056339
0.0,24,0.5875,0.7281553398058253,0.6956521739130435,0.6730769230769231,0.5405405405405406
0.0,24,0.50625,0.42718446601941745,0.33707865168539325,0.36538461538461536,0.25000000000000006
0.0,24,0.425,0.3883495145631068,0.2588235294117647,0.33653846153846156,0.22471910112359553
0.0,24,0.34375,0.3786407766990291,0.2888888888888889,0.3173076923076923,0.23655913978494622
0.0,24,0.26249999999999996,0.36893203883495146,0.3157894736842105,0.3076923076923077,0.2653061224489796
0.0,24,0.18125000000000002,0.3883495145631068,0.39999999999999997,0.3173076923076923,0.297029702970297
0.0,24,0.1,0.3883495145631068,0.39999999999999997,0.28846153846153844,0.27450980392156865
0.0,25,0.75,0.6796116504854369,0.37735849056603776,0.5865384615384616,0.31746031746031744
0.0,25,0.66875,0.7281553398058253,0.6315789473684211,0.6923076923076923,0.627906976744186
0.0,25,0.5875,0.30097087378640774,0.1627906976744186,0.4423076923076923,0.3695652173913044
0.0,25,0.50625,0.2815533980582524,0.13953488372093023,0.4519230769230769,0.4
0.0,25,0.425,0.32038834951456313,0.18604651162790697,0.4326923076923077,0.39175257731958757
0.0,25,0.34375,0.30097087378640774,0.18181818181818182,0.4230769230769231,0.3877551020408163
0.0,25,0.26249999999999996,0.2912621359223301,0.16091954022988506,0.40384615384615385,0.36734693877551017
0.0,25,0.18125000000000002,0.33980582524271846,0.15,0.4230769230769231,0.36170212765957444
0.0,25,0.1,0.42718446601941745,0.33707865168539325,0.41346153846153844,0.39603960396039606
0.0,26,0.75,0.6601941747572816,0.5679012345679013,0.7115384615384616,0.5714285714285714
0.0,26,0.66875,0.6407766990291263,0.54320987654321,0.7019230769230769,0.5373134328358209
0.0,26,0.5875,0.6504854368932039,0.5609756097560975,0.6826923076923077,0.5217391304347827
0.0,26,0.50625,0.6504854368932039,0.5714285714285715,0.6923076923076923,0.5428571428571428
0.0,26,0.425,0.3883495145631068,0.36363636363636365,0.47115384615384615,0.3820224719101124
0.0,26,0.34375,0.3592233009708738,0.3653846153846154,0.4423076923076923,0.3829787234042553
0.0,26,0.26249999999999996,0.34951456310679613,0.34951456310679613,0.46153846153846156,0.37777777777777777
0.0,26,0.18125000000000002,0.34951456310679613,0.38532110091743116,0.4519230769230769,0.4
0.0,26,0.1,0.36893203883495146,0.3925233644859813,0.47115384615384615,0.40860215053763443
0.0,27,0.75,0.6699029126213593,0.48484848484848486,0.7115384615384616,0.6341463414634146
0.0,27,0.66875,0.6796116504854369,0.47619047619047616,0.7211538461538461,0.6506024096385542
0.0,27,0.5875,0.6601941747572816,0.46153846153846156,0.7019230769230769,0.6265060240963856
0.0,27,0.50625,0.6893203883495146,0.5151515151515151,0.7307692307692307,0.65
0.0,27,0.425,0.2815533980582524,0.2127659574468085,0.28846153846153844,0.26
0.0,27,0.34375,0.30097087378640774,0.25,0.27884615384615385,0.2857142857142857
0.0,27,0.26249999999999996,0.27184466019417475,0.24242424242424238,0.27884615384615385,0.2857142857142857
0.0,27,0.18125000000000002,0.2815533980582524,0.22916666666666669,0.2980769230769231,0.3177570093457944
0.0,27,0.1,0.3106796116504854,0.23655913978494622,0.27884615384615385,0.2857142857142857
0.0,28,0.75,0.7184466019417476,0.5915492957746479,0.6442307692307693,0.5432098765432098
0.0,28,0.66875,0.6893203883495146,0.5555555555555556,0.6442307692307693,0.5432098765432098
0.0,28,0.5875,0.6893203883495146,0.5675675675675675,0.6538461538461539,0.5609756097560975
0.0,28,0.50625,0.7378640776699029,0.64,0.6538461538461539,0.5813953488372093
0.0,28,0.425,0.7281553398058253,0.6216216216216217,0.6634615384615384,0.5977011494252873
0.0,28,0.34375,0.7378640776699029,0.6493506493506495,0.6346153846153846,0.5476190476190476
0.0,28,0.26249999999999996,0.3592233009708738,0.31249999999999994,0.3557692307692308,0.27956989247311825
0.0,28,0.18125000000000002,0.36893203883495146,0.3010752688172043,0.38461538461538464,0.3333333333333333
0.0,28,0.1,0.39805825242718446,0.29545454545454547,0.41346153846153844,0.32967032967032966
0.0,29,0.75,0.6796116504854369,0.5925925925925926,0.6730769230769231,0.575
0.0,29,0.66875,0.7281553398058253,0.65,0.6730769230769231,0.5853658536585367
0.0,29,0.5875,0.7378640776699029,0.6666666666666665,0.6730769230769231,0.5853658536585367
0.0,29,0.50625,0.7087378640776699,0.6428571428571429,0.6730769230769231,0.5853658536585367
0.0,29,0.425,0.7281553398058253,0.6818181818181818,0.6923076923076923,0.619047619047619
0.0,29,0.34375,0.3592233009708738,0.3125,0.41346153846153844,0.3711340206185567
0.0,29,0.26249999999999996,0.34951456310679613,0.2795698924731182,0.3942307692307692,0.3636363636363636
0.0,29,0.18125000000000002,0.3883495145631068,0.3762376237623763,0.40384615384615385,0.36734693877551017
0.0,29,0.1,0.39805825242718446,0.36734693877551017,0.3942307692307692,0.3505154639175258
0.03,0,0.75,0.6990291262135923,0.6593406593406593,0.6153846153846154,0.5652173913043479
0.03,0,0.66875,0.6990291262135923,0.651685393258427,0.6730769230769231,0.6046511627906976
0.03,0,0.5875,0.7475728155339806,0.7045454545454546,0.6634615384615384,0.5977011494252873
0.03,0,0.50625,0.7378640776699029,0.674698795180723,0.6923076923076923,0.6190476190476191
0.03,0,0.425,0.7184466019417476,0.6506024096385543,0.6923076923076923,0.6190476190476191
0.03,0,0.34375,0.7087378640776699,0.625,0.6730769230769231,0.5853658536585366
0.03,0,0.26249999999999996,0.6504854368932039,0.5909090909090909,0.6634615384615384,0.5977011494252873
0.03,0,0.18125000000000002,0.6407766990291263,0.5842696629213483,0.6538461538461539,0.5813953488372093
0.03,0,0.1,0.6310679611650486,0.5957446808510638,0.625,0.5806451612903226
0.03,1,0.75,0.5728155339805825,0.15384615384615383,0.5576923076923077,0.0
0.03,1,0.66875,0.6019417475728155,0.40579710144927533,0.5288461538461539,0.26865671641791045
0.03,1,0.5875,0.5922330097087378,0.4166666666666667,0.5961538461538461,0.41666666666666663
0.03,1,0.50625,0.6116504854368932,0.5,0.5961538461538461,0.475
0.03,1,0.425,0.6019417475728155,0.49382716049382713,0.6153846153846154,0.5121951219512195
0.03,1,0.34375,0.6116504854368932,0.5,0.6153846153846154,0.5121951219512195
0.03,1,0.26249999999999996,0.6213592233009708,0.5517241379310344,0.5769230769230769,0.48837209302325585
0.03,1,0.18125000000000002,0.5436893203883495,0.4835164835164835,0.5288461538461539,0.3950617283950617
0.03,1,0.1,0.47572815533980584,0.42553191489361697,0.5192307692307693,0.4186046511627907
0.03,2,0.75,0.6504854368932039,0.4999999999999999,0.7115384615384616,0.5588235294117647
0.03,2,0.66875,0.6601941747572816,0.5205479452054794,0.6826923076923077,0.5352112676056339
0.03,2,0.5875,0.6504854368932039,0.55,0.6346153846153846,0.5128205128205129
0.03,2,0.50625,0.6407766990291263,0.5542168674698795,0.6346153846153846,0.5128205128205129
0.03,2,0.425,0.6116504854368932,0.5348837209302325,0.6730769230769231,0.5526315789473685
0.03,2,0.34375,0.5825242718446602,0.5057471264367817,0.5961538461538461,0.4878048780487805
0.03,2,0.26249999999999996,0.6019417475728155,0.5591397849462365,0.5384615384615384,0.48936170212765956
0.03,2,0.18125000000000002,0.6116504854368932,0.574468085106383,0.5769230769230769,0.5111111111111111
0.03,2,0.1,0.6601941747572816,0.6391752577319586,0.6057692307692307,0.5393258426966293
0.03,3,0.75,0.7572815533980582,0.6753246753246753,0.6923076923076923,0.5789473684210527
0.03,3,0.66875,0.7669902912621359,0.7,0.6826923076923077,0.5925925925925927
