ratio,trial,C,s,val-acc,val-f,test-acc,test-f
0.0,8.0,0.2,0.0,0.5728155339805825,0.5769230769230769,0.46153846153846156,0.4509803921568628
0.0,8.0,0.2,0.5,0.6116504854368932,0.5454545454545454,0.5192307692307693,0.4318181818181818
0.0,8.0,0.04,-1.0,0.6504854368932039,0.5813953488372092,0.5576923076923077,0.46511627906976744
0.0,8.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,8.0,0.008,-1.0,0.0,0.0,0.0,0.0
0.0,8.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,-1.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,9.0,625.0,-1.0,0.6990291262135923,0.6352941176470588,0.7115384615384616,0.5833333333333334
0.0,9.0,625.0,0.0,0.6990291262135923,0.617283950617284,0.6923076923076923,0.515151515151515
0.0,9.0,625.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,125.0,-1.0,0.6990291262135923,0.6352941176470588,0.7115384615384616,0.5833333333333334
0.0,9.0,125.0,0.0,0.6990291262135923,0.617283950617284,0.7019230769230769,0.537313432835821
0.0,9.0,125.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,25.0,-1.0,0.6699029126213593,0.5952380952380952,0.7115384615384616,0.5714285714285714
0.0,9.0,25.0,0.0,0.6796116504854369,0.5822784810126582,0.6826923076923077,0.5217391304347826
0.0,9.0,25.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,5.0,-1.0,0.6601941747572816,0.5783132530120482,0.7115384615384616,0.5714285714285714
0.0,9.0,5.0,0.0,0.6699029126213593,0.5750000000000001,0.6826923076923077,0.5074626865671641
0.0,9.0,5.0,0.5,0.5728155339805825,0.3529411764705882,0.6346153846153846,0.3448275862068965
0.0,9.0,1.0,-1.0,0.6407766990291263,0.5066666666666667,0.6634615384615384,0.4615384615384615
0.0,9.0,1.0,0.0,0.5825242718446602,0.27118644067796605,0.6634615384615384,0.36363636363636365
0.0,9.0,1.0,0.5,0.5533980582524272,0.28125,0.6442307692307693,0.3728813559322034
0.0,9.0,0.2,-1.0,0.5631067961165048,0.21052631578947364,0.6057692307692307,0.19607843137254902
0.0,9.0,0.2,0.0,0.5339805825242718,0.039999999999999994,0.5769230769230769,0.0
0.0,9.0,0.2,0.5,0.5339805825242718,0.07692307692307691,0.5769230769230769,0.08333333333333334
0.0,9.0,0.04,-1.0,0.5242718446601942,0.0,0.5769230769230769,0.0
0.0,9.0,0.04,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,9.0,0.008,-1.0,0.5242718446601942,0.0,0.5769230769230769,0.0
0.0,9.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,9.0,0.0016,-1.0,0.5242718446601942,0.0,0.5769230769230769,0.0
0.0,9.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,9.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,10.0,625.0,-1.0,0.6893203883495146,0.6363636363636364,0.6057692307692307,0.5060240963855422
0.0,10.0,625.0,0.0,0.6796116504854369,0.611764705882353,0.5769230769230769,0.47619047619047616
0.0,10.0,625.0,0.5,0.6699029126213593,0.6222222222222223,0.5576923076923077,0.46511627906976744
0.0,10.0,125.0,-1.0,0.6796116504854369,0.6373626373626374,0.5961538461538461,0.5
0.0,10.0,125.0,0.0,0.6601941747572816,0.5977011494252873,0.5865384615384616,0.49411764705882355
0.0,10.0,125.0,0.5,0.6699029126213593,0.6222222222222223,0.5576923076923077,0.46511627906976744
0.0,10.0,25.0,-1.0,0.6796116504854369,0.6373626373626374,0.5865384615384616,0.49411764705882355
0.0,10.0,25.0,0.0,0.7281553398058253,0.65,0.5961538461538461,0.4473684210526316
0.0,10.0,25.0,0.5,0.6699029126213593,0.6136363636363636,0.5769230769230769,0.48837209302325585
0.0,10.0,5.0,-1.0,0.6893203883495146,0.6444444444444444,0.5769230769230769,0.48837209302325585
0.0,10.0,5.0,0.0,0.7281553398058253,0.65,0.5961538461538461,0.46153846153846156
0.0,10.0,5.0,0.5,0.6796116504854369,0.611764705882353,0.5769230769230769,0.46341463414634143
0.0,10.0,1.0,-1.0,0.6699029126213593,0.5853658536585366,0.5769230769230769,0.46341463414634143
0.0,10.0,1.0,0.0,0.6893203883495146,0.6190476190476191,0.5576923076923077,0.425
0.0,10.0,1.0,0.5,0.6893203883495146,0.6521739130434783,0.5769230769230769,0.5
0.0,10.0,0.2,-1.0,0.6213592233009708,0.5301204819277109,0.5288461538461539,0.37974683544303806
0.0,10.0,0.2,0.0,0.6407766990291263,0.5842696629213482,0.5192307692307693,0.40476190476190477
0.0,10.0,0.2,0.5,0.5825242718446602,0.5656565656565656,0.49038461538461536,0.43010752688172044
0.0,10.0,0.04,-1.0,0.6213592233009708,0.4800000000000001,0.5096153846153846,0.2608695652173913
0.0,10.0,0.04,0.0,0.6407766990291263,0.41269841269841273,0.5576923076923077,0.14814814814814817
0.0,10.0,0.04,0.5,0.0,0.0,0.0,0.0
0.0,10.0,0.008,-1.0,0.5728155339805825,0.0,0.6153846153846154,0.0
0.0,10.0,0.008,0.0,0.0,0.0,0.0,0.0
0.0,10.0,0.008,0.5,0.0,0.0,0.0,0.0
0.0,10.0,0.0016,-1.0,0.5728155339805825,0.0,0.6153846153846154,0.0
0.0,10.0,0.0016,0.0,0.0,0.0,0.0,0.0
0.0,10.0,0.0016,0.5,0.0,0.0,0.0,0.0
0.0,11.0,625.0,-1.0,0.6990291262135923,0.6075949367088608,0.6826923076923077,0.611764705882353
0.0,11.0,625.0,0.0,0.6796116504854369,0.5714285714285715,0.7211538461538461,0.6329113924050633
0.0,11.0,625.0,0.5,0.6601941747572816,0.5679012345679013,0.6923076923076923,0.6190476190476191
0.0,11.0,125.0,-1.0,0.6601941747572816,0.5454545454545454,0.6923076923076923,0.6
